@relation localiz

@attribute a1 {A01,A02,A03,A04,A05,B01,B02,B03,B04,B05,C01,C02,C03,C04,C05,D01,D02,D03,D04,D05,E01,E02,E03,E04,E05}
@attribute a2 {010-000-024-033,020-000-033-111,020-000-032-221,010-000-030-096}
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute binaryClass {P,N}

@data
C05,010-000-024-033,6.3379E17,2.834264,2.359912,0.473436,P
B02,020-000-032-221,6.3379E17,3.783376,0.663914,0.741425,P
B01,020-000-032-221,6.3379E17,5.021995,0.345178,1.890577,P
D01,010-000-030-096,6.3379E17,2.735035,1.379836,-0.224957,N
E02,020-000-033-111,6.3379E17,1.020411,2.35671,0.025667,P
D04,010-000-024-033,6.3379E17,2.781757,1.370912,0.390605,P
A02,010-000-024-033,6.3379E17,2.611286,1.980647,0.662672,P
A05,020-000-032-221,6.3379E17,2.012362,1.498016,-0.322411,P
D03,010-000-024-033,6.3379E17,2.281112,1.560779,0.171853,N
E05,020-000-032-221,6.3379E17,4.24377,1.283347,0.088229,P
B04,010-000-030-096,6.3379E17,3.371526,1.589953,0.462511,P
D01,010-000-024-033,6.3379E17,1.510804,1.576608,0.155215,N
E02,020-000-032-221,6.3379E17,1.54844,1.994739,0.119941,P
E01,010-000-030-096,6.3379E17,2.508124,2.355773,0.360611,P
C04,020-000-032-221,6.3379E17,1.75947,2.453881,0.131744,P
E04,010-000-030-096,6.3379E17,2.625981,2.210784,0.497251,P
C04,010-000-030-096,6.3379E17,2.603549,2.304373,0.458847,P
E01,010-000-024-033,6.3379E17,2.514321,2.297308,0.627717,P
B04,010-000-024-033,6.3379E17,2.810283,2.551511,0.418829,P
D02,010-000-024-033,6.3379E17,2.957074,1.309911,0.41621,P
E04,020-000-032-221,6.3379E17,1.84683,2.424982,0.124711,P
D03,020-000-032-221,6.3379E17,1.486519,2.26645,0.299521,P
E05,010-000-030-096,6.3379E17,1.644221,1.421542,0.258792,N
E05,010-000-030-096,6.3379E17,2.97377,1.256782,0.219628,N
A01,020-000-033-111,6.3379E17,1.153743,0.991993,0.097764,P
B01,010-000-024-033,6.3379E17,2.631566,2.543554,0.348659,P
A04,020-000-033-111,6.3379E17,1.040825,2.141173,0.578191,P
D01,020-000-033-111,6.3379E17,3.045652,1.700994,1.435058,N
D04,010-000-024-033,6.3379E17,2.698903,1.313264,0.070362,P
C03,020-000-032-221,6.3379E17,4.01599,1.223826,0.315516,P
A05,020-000-032-221,6.3379E17,1.645525,2.364601,0.597512,P
B05,010-000-030-096,6.3379E17,3.584831,1.95007,0.010566,N
C02,020-000-033-111,6.3379E17,2.914889,1.864883,1.074719,N
B04,020-000-032-221,6.3379E17,2.313734,1.774467,0.764852,N
C04,010-000-024-033,6.3379E17,3.138544,2.092744,0.298792,N
D04,020-000-032-221,6.3379E17,1.726824,2.503407,0.155755,P
E05,020-000-032-221,6.3379E17,1.85347,1.786803,0.878283,N
A04,010-000-030-096,6.3379E17,3.39665,1.16087,0.398841,P
C01,010-000-024-033,6.3379E17,3.187197,2.047995,-0.10302,N
A05,020-000-033-111,6.3379E17,4.620097,0.984309,0.690326,P
E05,020-000-032-221,6.3379E17,2.8062,1.898492,0.695885,N
E01,010-000-030-096,6.3379E17,2.345962,2.000423,0.410085,P
B03,010-000-024-033,6.3379E17,3.036452,1.240859,0.552105,P
E04,010-000-024-033,6.3379E17,2.667185,2.424617,0.210024,P
A04,010-000-024-033,6.3379E17,2.195756,2.82824,0.521989,P
C01,020-000-033-111,6.3379E17,4.734215,1.842606,0.40083,P
D03,020-000-033-111,6.3379E17,2.130385,1.715212,1.345769,N
B01,020-000-033-111,6.3379E17,1.41694,2.509295,0.291364,P
A03,010-000-024-033,6.3379E17,3.430033,1.285747,0.403119,P
A01,020-000-033-111,6.3379E17,0.971898,2.323412,0.370048,P
E01,010-000-030-096,6.3379E17,2.563472,2.406389,0.501141,P
E03,010-000-024-033,6.3379E17,2.075219,1.572651,0.161659,P
D01,020-000-033-111,6.3379E17,2.765084,1.818736,1.510061,N
C04,020-000-033-111,6.3379E17,4.663861,1.310654,0.350989,P
B01,010-000-024-033,6.3379E17,3.613636,1.63918,0.314546,P
E01,010-000-030-096,6.3379E17,2.537556,2.313069,0.414462,P
A01,020-000-033-111,6.3379E17,1.044183,2.461934,0.443089,P
C02,020-000-033-111,6.3379E17,0.959481,1.968011,0.607041,P
B03,010-000-024-033,6.3379E17,3.032537,1.724881,0.32818,P
B02,010-000-030-096,6.3379E17,2.550068,2.031514,0.317888,P
C05,010-000-024-033,6.3379E17,2.942865,1.939345,-0.08594,N
D01,010-000-030-096,6.3379E17,2.665691,1.991762,0.449377,P
D05,020-000-033-111,6.3379E17,3.88245,1.947958,1.269177,N
E01,010-000-030-096,6.3379E17,4.177437,1.165177,0.430285,P
B03,020-000-033-111,6.3379E17,4.661498,1.324559,0.310137,P
D03,020-000-033-111,6.3379E17,1.164658,2.260375,0.190174,P
C05,020-000-033-111,6.3379E17,3.185503,1.153786,1.334472,N
B03,010-000-030-096,6.3379E17,3.030685,0.749017,0.170343,P
E04,020-000-032-221,6.3379E17,3.070562,1.716278,0.884767,N
A01,020-000-033-111,6.3379E17,3.580197,1.885986,1.246827,N
E01,020-000-032-221,6.3379E17,1.604874,2.388737,0.265171,P
D04,010-000-024-033,6.3379E17,2.858241,1.371102,0.020237,P
E04,020-000-033-111,6.3379E17,1.520791,2.294318,0.197412,P
A05,010-000-030-096,6.3379E17,4.387355,1.860895,0.517692,N
D05,020-000-032-221,6.3379E17,3.451686,1.417321,0.163631,P
C01,010-000-024-033,6.3379E17,2.6598,2.346978,0.516847,P
E04,010-000-030-096,6.3379E17,3.402011,1.437634,0.623788,P
D01,010-000-024-033,6.3379E17,2.832521,2.278217,0.702464,P
D01,020-000-032-221,6.3379E17,1.709548,2.399893,0.13432,P
C03,020-000-032-221,6.3379E17,1.627542,2.379598,0.440369,P
C03,010-000-030-096,6.3379E17,2.54508,2.297037,0.476157,P
C03,010-000-030-096,6.3379E17,3.722831,1.25532,0.29586,P
B02,020-000-033-111,6.3379E17,2.366364,1.8854,1.266694,N
B02,010-000-024-033,6.3379E17,2.408913,1.534418,0.175406,N
A04,020-000-032-221,6.3379E17,1.589206,2.257086,0.555405,P
E02,010-000-030-096,6.3379E17,3.614446,1.196332,0.140886,P
D04,020-000-033-111,6.3379E17,4.308179,1.921961,1.404212,N
D01,020-000-032-221,6.3379E17,2.317739,1.79106,0.825874,N
C04,020-000-033-111,6.3379E17,1.256808,2.333752,0.332494,P
E03,010-000-024-033,6.3379E17,3.185422,1.541296,0.403403,P
D03,010-000-030-096,6.3379E17,2.763151,1.854094,-0.053,P
B05,010-000-024-033,6.3379E17,3.279398,1.198514,0.21706,P
B01,010-000-030-096,6.3379E17,2.514229,2.119697,0.395896,P
D03,010-000-030-096,6.3379E17,2.435209,1.349215,-0.006938,N
E05,020-000-033-111,6.3379E17,0.26923,1.240183,0.361608,P
A01,010-000-024-033,6.3379E17,2.496974,2.377353,0.440204,P
E02,010-000-024-033,6.3379E17,2.742419,1.97179,0.165325,N
B02,010-000-024-033,6.3379E17,2.617513,2.149599,0.500328,P
E01,010-000-024-033,6.3379E17,2.65006,2.500071,0.283947,P
A03,020-000-033-111,6.3379E17,4.589721,1.228106,0.217295,P
D01,020-000-032-221,6.3379E17,1.701317,2.349743,0.147334,P
E01,020-000-033-111,6.3379E17,1.063615,2.146091,0.086356,P
D02,010-000-024-033,6.3379E17,4.686014,1.973284,0.442846,N
E04,020-000-032-221,6.3379E17,4.185372,1.068213,0.234274,P
D03,020-000-033-111,6.3379E17,1.070982,2.337723,0.246206,P
E02,020-000-032-221,6.3379E17,1.526236,1.771408,0.994657,N
C04,020-000-033-111,6.3379E17,1.131363,2.294094,0.456541,P
D05,010-000-030-096,6.3379E17,2.578464,2.347636,0.322717,P
B02,020-000-032-221,6.3379E17,4.147183,0.833661,0.382515,P
E05,020-000-032-221,6.3379E17,3.691844,2.311379,1.149809,P
E02,010-000-024-033,6.3379E17,3.496449,1.122581,0.124133,P
D02,010-000-030-096,6.3379E17,3.347566,1.89402,0.123724,P
C01,010-000-024-033,6.3379E17,2.536646,2.340432,0.628576,P
E04,010-000-024-033,6.3379E17,3.085374,2.123591,-0.051639,N
E04,010-000-030-096,6.3379E17,3.838959,2.00822,0.387828,N
B04,010-000-030-096,6.3379E17,2.282428,1.764244,0.034083,P
D05,010-000-030-096,6.3379E17,2.701364,1.878556,0.025792,N
D01,020-000-033-111,6.3379E17,1.024247,2.425423,0.020459,P
A01,020-000-032-221,6.3379E17,0.729989,1.999723,0.880746,P
B01,010-000-024-033,6.3379E17,2.648803,1.604672,0.122735,N
E01,010-000-024-033,6.3379E17,3.618876,1.092158,0.290767,N
E02,010-000-024-033,6.3379E17,3.463395,1.229528,0.221031,P
D05,020-000-033-111,6.3379E17,2.669709,1.444647,1.244355,N
B03,020-000-033-111,6.3379E17,4.243312,1.458255,0.227481,P
A05,020-000-033-111,6.3379E17,4.487808,1.254625,0.356014,P
D05,020-000-032-221,6.3379E17,4.377207,1.278467,0.491385,P
A04,010-000-024-033,6.3379E17,2.706272,2.898826,0.390751,P
A03,010-000-030-096,6.3379E17,3.303557,1.390548,0.504444,P
A01,010-000-024-033,6.3379E17,3.377408,1.241131,0.107024,P
C01,010-000-030-096,6.3379E17,0.89115,1.190676,-0.095225,P
B03,010-000-030-096,6.3379E17,2.529884,2.166823,0.466677,P
B01,020-000-033-111,6.3379E17,4.578281,1.39096,0.376189,P
A03,020-000-032-221,6.3379E17,4.077804,1.059733,0.425477,P
B05,010-000-030-096,6.3379E17,3.162495,2.268792,0.178519,N
E01,020-000-032-221,6.3379E17,4.993547,1.04876,0.106354,P
E03,010-000-024-033,6.3379E17,2.246322,1.57104,0.182501,N
A01,020-000-032-221,6.3379E17,3.587447,1.662691,0.921457,N
D01,020-000-032-221,6.3379E17,1.702776,2.361173,0.232895,P
C04,010-000-024-033,6.3379E17,3.120954,1.29392,0.28971,N
A01,010-000-030-096,6.3379E17,3.504035,2.157626,0.110371,N
E02,010-000-030-096,6.3379E17,1.998929,1.944071,0.113455,P
A05,020-000-033-111,6.3379E17,3.18757,1.230749,1.333516,N
A03,010-000-030-096,6.3379E17,3.232331,1.477596,0.400314,P
B02,020-000-032-221,6.3379E17,1.610277,2.672862,0.467948,P
B03,010-000-030-096,6.3379E17,2.394918,2.013385,0.449606,P
C02,010-000-030-096,6.3379E17,2.457769,1.886125,0.365409,P
C02,020-000-032-221,6.3379E17,1.738635,2.471969,0.248419,P
B02,020-000-032-221,6.3379E17,4.31872,1.05979,0.392531,P
B02,010-000-024-033,6.3379E17,2.632848,2.163405,0.160129,P
E01,020-000-032-221,6.3379E17,2.990435,1.736843,0.79776,N
E01,020-000-033-111,6.3379E17,1.080955,2.466946,0.151848,P
B04,010-000-030-096,6.3379E17,2.614198,1.444952,0.264831,N
D01,020-000-033-111,6.3379E17,1.337228,1.172972,0.227724,P
E02,010-000-024-033,6.3379E17,2.143459,1.981054,0.178504,N
D02,020-000-032-221,6.3379E17,1.304265,1.669173,0.913984,N
B05,010-000-024-033,6.3379E17,2.573111,2.327705,0.272011,P
B04,020-000-032-221,6.3379E17,3.452929,1.721256,0.79073,N
B02,010-000-024-033,6.3379E17,1.630027,1.562786,-0.05148,N
C03,010-000-024-033,6.3379E17,3.372636,0.72872,-0.081294,P
B04,010-000-030-096,6.3379E17,1.533539,1.885036,0.463753,N
B01,010-000-024-033,6.3379E17,2.730577,2.129165,0.416179,P
B05,020-000-033-111,6.3379E17,2.566838,1.507249,1.172979,N
C03,010-000-024-033,6.3379E17,3.257294,1.012581,0.551856,P
C04,020-000-033-111,6.3379E17,2.679095,1.83905,1.268139,N
C05,010-000-024-033,6.3379E17,2.078595,1.68839,0.26504,N
D03,010-000-030-096,6.3379E17,2.669861,2.00948,0.306675,P
A03,010-000-024-033,6.3379E17,3.300846,1.208834,0.441622,P
B02,010-000-030-096,6.3379E17,3.008679,2.264945,0.330121,N
A05,010-000-030-096,6.3379E17,2.005317,2.351177,0.34882,P
A05,010-000-030-096,6.3379E17,2.823085,1.163259,0.269542,N
E04,010-000-030-096,6.3379E17,2.177503,1.576979,0.284148,N
E01,020-000-033-111,6.3379E17,1.098435,2.160976,0.204604,P
E02,010-000-024-033,6.3379E17,2.650393,1.72314,0.115392,N
D02,010-000-030-096,6.3379E17,2.941633,1.055646,0.094856,P
C02,020-000-032-221,6.3379E17,1.177759,1.761075,0.648802,N
C01,010-000-024-033,6.3379E17,2.536646,2.340432,0.628576,P
C03,020-000-032-221,6.3379E17,1.60825,2.20042,0.462494,P
C05,020-000-032-221,6.3379E17,2.595481,1.951232,0.784217,N
E01,020-000-032-221,6.3379E17,1.581834,2.41834,0.256763,P
E05,010-000-030-096,6.3379E17,3.452777,1.692895,0.372513,P
E05,020-000-033-111,6.3379E17,1.941454,1.676699,1.332104,N
D04,010-000-024-033,6.3379E17,3.130828,2.167622,0.082213,N
E04,010-000-024-033,6.3379E17,3.268547,1.619178,-0.044115,P
D02,020-000-033-111,6.3379E17,4.678957,1.337429,0.178132,P
B02,020-000-033-111,6.3379E17,4.374331,1.233098,0.145737,P
D01,020-000-032-221,6.3379E17,2.11378,1.434762,0.943631,N
B01,020-000-033-111,6.3379E17,4.666666,1.369667,0.240213,P
C04,020-000-032-221,6.3379E17,4.193595,1.430978,0.121446,P
B01,020-000-033-111,6.3379E17,1.314997,2.48126,0.211406,P
E03,020-000-032-221,6.3379E17,3.436787,1.533557,0.958746,N
D02,020-000-032-221,6.3379E17,1.498245,2.038281,0.441497,P
B03,010-000-024-033,6.3379E17,2.748907,1.602304,-0.038384,N
B02,020-000-032-221,6.3379E17,1.793782,1.767707,0.927422,N
E02,020-000-032-221,6.3379E17,2.005187,1.906351,0.731678,N
B02,020-000-032-221,6.3379E17,1.630052,2.67557,0.451974,P
D03,010-000-030-096,6.3379E17,0.928607,1.49463,-0.08911,N
E01,020-000-032-221,6.3379E17,4.514946,1.259018,0.405454,P
E05,010-000-030-096,6.3379E17,3.46744,1.707778,0.361605,P
D03,020-000-033-111,6.3379E17,1.040044,2.452093,0.412728,P
A05,010-000-030-096,6.3379E17,3.37278,1.30152,0.124202,P
D03,020-000-032-221,6.3379E17,3.685519,1.409535,0.332779,P
B01,020-000-032-221,6.3379E17,3.971846,0.990844,0.101449,P
C03,010-000-030-096,6.3379E17,3.262834,0.775218,0.116758,P
B03,020-000-033-111,6.3379E17,2.843289,1.606089,1.18987,N
B03,010-000-030-096,6.3379E17,2.608361,2.220783,0.414439,P
B05,010-000-024-033,6.3379E17,2.883805,1.656028,0.334189,N
D03,020-000-032-221,6.3379E17,3.798829,1.309422,0.156206,P
E01,010-000-030-096,6.3379E17,2.906747,2.220204,-0.299892,N
E01,010-000-024-033,6.3379E17,3.301819,1.884807,0.140053,N
C04,010-000-024-033,6.3379E17,3.395411,1.5206,0.380158,P
C02,010-000-030-096,6.3379E17,2.721061,2.39265,0.25982,P
D01,020-000-033-111,6.3379E17,2.085942,2.053977,1.177909,N
D01,010-000-030-096,6.3379E17,3.146942,1.812304,0.003044,P
A03,020-000-033-111,6.3379E17,1.431203,2.385276,0.288519,P
A05,010-000-024-033,6.3379E17,3.648982,1.409597,0.665226,P
A05,020-000-033-111,6.3379E17,2.096841,1.503275,1.171312,N
D04,010-000-024-033,6.3379E17,1.437563,1.590378,0.036936,P
D05,010-000-024-033,6.3379E17,3.899583,1.823434,0.493532,N
C01,010-000-024-033,6.3379E17,3.593507,1.802713,0.149337,N
A01,010-000-024-033,6.3379E17,1.892673,1.756361,0.42889,N
D01,010-000-024-033,6.3379E17,3.82859,2.018925,0.366197,N
C01,020-000-033-111,6.3379E17,1.310588,1.272072,1.052775,N
A03,020-000-032-221,6.3379E17,3.281679,2.313337,1.001838,P
A01,020-000-032-221,6.3379E17,1.099886,0.97507,0.391421,P
C02,020-000-033-111,6.3379E17,5.224862,2.341098,1.52434,N
B05,020-000-032-221,6.3379E17,4.04986,0.889205,-0.074176,P
B01,020-000-032-221,6.3379E17,1.790845,1.499727,0.933702,N
B01,010-000-024-033,6.3379E17,3.407588,1.851574,0.178343,N
D05,010-000-024-033,6.3379E17,2.198614,1.720329,-0.026156,N
E04,020-000-032-221,6.3379E17,2.381436,1.663763,0.879587,N
D02,020-000-032-221,6.3379E17,3.965058,1.568109,0.59855,P
B05,010-000-030-096,6.3379E17,3.014531,1.109274,0.088947,P
C03,010-000-024-033,6.3379E17,3.131968,1.094557,0.461723,P
B02,010-000-030-096,6.3379E17,3.323631,1.836729,0.434835,N
B03,020-000-032-221,6.3379E17,2.680275,1.261696,0.707096,N
D02,020-000-032-221,6.3379E17,3.04983,1.231981,0.932792,N
E03,020-000-033-111,6.3379E17,1.114482,2.556704,0.1671,P
B03,010-000-024-033,6.3379E17,0.989346,2.435499,1.346354,P
A03,020-000-032-221,6.3379E17,3.284332,1.540961,0.703729,N
E03,020-000-032-221,6.3379E17,4.159244,1.602957,0.251446,P
E03,010-000-030-096,6.3379E17,2.545362,2.369827,0.467709,P
A01,020-000-033-111,6.3379E17,0.762568,2.737937,0.18158,P
C03,020-000-032-221,6.3379E17,3.814681,1.022882,0.397913,P
D05,010-000-030-096,6.3379E17,2.588303,2.339469,0.251582,P
C05,020-000-033-111,6.3379E17,2.699041,1.410956,1.334658,N
C02,010-000-030-096,6.3379E17,3.553687,2.059583,0.297099,P
B02,010-000-024-033,6.3379E17,3.943391,1.384845,0.265624,P
B04,020-000-033-111,6.3379E17,1.145127,2.410935,0.277016,P
B05,020-000-032-221,6.3379E17,2.659269,1.944734,0.681633,N
A01,020-000-032-221,6.3379E17,2.883687,1.633737,0.668947,N
D04,010-000-030-096,6.3379E17,2.761128,1.440019,0.394195,P
E04,020-000-032-221,6.3379E17,2.849994,2.214696,0.8203,N
E01,010-000-030-096,6.3379E17,4.209834,1.1466,0.309246,P
B02,010-000-030-096,6.3379E17,3.151765,2.574709,-0.131779,N
D04,020-000-033-111,6.3379E17,1.333702,2.420174,0.319869,P
D03,010-000-024-033,6.3379E17,3.011182,2.098458,-0.119741,P
D04,010-000-024-033,6.3379E17,2.708352,1.35384,0.219533,P
A02,020-000-033-111,6.3379E17,0.06279,3.366423,2.566774,N
C01,020-000-033-111,6.3379E17,2.715387,2.410258,1.112309,N
A04,020-000-033-111,6.3379E17,2.777257,1.364332,0.997445,N
E03,020-000-032-221,6.3379E17,3.16293,1.419333,1.004509,N
A03,020-000-033-111,6.3379E17,2.538584,1.649754,1.137258,N
E05,020-000-032-221,6.3379E17,2.960247,1.355143,1.004944,N
C03,010-000-024-033,6.3379E17,2.499836,1.662721,0.470916,N
B03,020-000-032-221,6.3379E17,2.25401,1.752495,0.810231,N
C01,020-000-033-111,6.3379E17,4.691141,1.360407,0.160733,P
C05,020-000-033-111,6.3379E17,2.302783,1.483156,1.37431,N
E05,020-000-032-221,6.3379E17,4.227949,1.263437,0.099336,P
B03,020-000-033-111,6.3379E17,4.757284,1.232192,0.554507,P
B01,010-000-024-033,6.3379E17,2.180129,1.560108,-0.054785,N
D01,020-000-032-221,6.3379E17,4.088103,1.410957,0.029394,P
C02,020-000-033-111,6.3379E17,3.732444,1.882653,1.202653,N
E01,020-000-033-111,6.3379E17,2.998729,1.805922,1.310647,N
A01,010-000-024-033,6.3379E17,2.874222,1.46297,-0.060346,N
E03,010-000-030-096,6.3379E17,2.471977,2.414139,0.481274,P
A04,020-000-033-111,6.3379E17,0.669392,1.380174,-0.346866,P
A01,020-000-032-221,6.3379E17,4.263854,1.188248,0.023069,P
D01,010-000-030-096,6.3379E17,1.925394,0.835119,0.189915,N
C04,010-000-030-096,6.3379E17,2.595281,1.484304,0.378946,N
C04,020-000-033-111,6.3379E17,1.452022,2.311376,0.037124,P
D03,010-000-024-033,6.3379E17,2.921314,2.433295,0.509165,P
D01,010-000-030-096,6.3379E17,2.681096,2.191544,0.387849,P
E04,010-000-024-033,6.3379E17,2.239017,1.582913,0.264955,N
E01,020-000-032-221,6.3379E17,4.386062,1.15334,0.335541,P
B02,020-000-033-111,6.3379E17,1.154023,2.338249,0.306399,P
B02,010-000-024-033,6.3379E17,1.564799,1.760339,0.033752,N
E05,010-000-024-033,6.3379E17,2.892747,1.636609,0.141961,N
A01,020-000-033-111,6.3379E17,0.931022,2.231428,0.346124,P
C05,010-000-030-096,6.3379E17,2.53661,1.504394,-0.050683,N
D01,020-000-032-221,6.3379E17,3.852488,1.224123,0.417461,P
E01,020-000-032-221,6.3379E17,3.260444,1.747193,0.588607,N
C05,010-000-030-096,6.3379E17,3.088067,1.323857,0.373529,N
A01,020-000-032-221,6.3379E17,2.37628,1.674662,0.842809,N
B03,010-000-030-096,6.3379E17,1.811082,1.531498,0.154286,N
B03,010-000-030-096,6.3379E17,2.48566,1.315911,0.393574,N
D01,020-000-033-111,6.3379E17,2.677814,1.781682,1.412162,N
E05,020-000-032-221,6.3379E17,2.783738,1.317441,1.037037,N
A01,010-000-024-033,6.3379E17,2.46972,2.335827,0.38657,P
C01,010-000-024-033,6.3379E17,3.839424,2.019614,0.372372,N
B01,010-000-024-033,6.3379E17,1.622383,1.829225,0.024284,N
B01,020-000-033-111,6.3379E17,4.167012,0.882491,0.122773,P
E02,010-000-024-033,6.3379E17,3.645791,1.894635,0.307197,N
B05,010-000-030-096,6.3379E17,3.218871,1.055468,0.126915,P
E04,010-000-024-033,6.3379E17,3.421602,2.074286,-0.026721,N
D05,010-000-024-033,6.3379E17,3.618862,2.092973,0.228607,P
B04,010-000-024-033,6.3379E17,2.358714,1.944098,0.092493,N
C01,010-000-024-033,6.3379E17,2.823124,1.914899,-0.213956,N
C02,010-000-030-096,6.3379E17,1.750763,1.718904,0.330311,N
A01,010-000-024-033,6.3379E17,2.497622,2.343832,0.364015,P
E03,020-000-032-221,6.3379E17,1.564387,2.085267,0.146009,P
D05,010-000-024-033,6.3379E17,2.39701,1.597989,0.024384,P
D05,010-000-024-033,6.3379E17,0.982423,1.524131,-0.223015,N
D05,020-000-032-221,6.3379E17,2.458385,1.636499,0.87134,N
D05,010-000-030-096,6.3379E17,1.722327,1.064429,-0.064291,P
B01,020-000-033-111,6.3379E17,1.371894,1.330734,1.287758,N
B02,020-000-032-221,6.3379E17,4.229694,0.945982,0.398776,P
E02,010-000-030-096,6.3379E17,2.504399,2.197155,0.318064,N
C04,010-000-024-033,6.3379E17,1.67131,1.591455,-0.186133,N
E02,010-000-024-033,6.3379E17,2.061495,1.345959,0.218065,N
C03,020-000-032-221,6.3379E17,4.18598,1.459022,0.288612,P
C05,020-000-033-111,6.3379E17,4.364819,1.653857,0.327859,P
D05,020-000-032-221,6.3379E17,1.426697,2.269426,0.230971,P
D03,020-000-032-221,6.3379E17,1.651561,1.950241,0.058766,P
C05,020-000-032-221,6.3379E17,1.518195,2.345426,0.476184,P
D01,020-000-032-221,6.3379E17,4.086041,1.467925,0.235093,P
D02,010-000-024-033,6.3379E17,2.671751,2.6578,0.56994,P
B04,020-000-033-111,6.3379E17,2.814382,1.378135,1.134779,N
C04,010-000-030-096,6.3379E17,3.176569,1.082817,0.458209,P
D01,020-000-032-221,6.3379E17,2.959877,1.913729,0.961173,N
D05,020-000-032-221,6.3379E17,2.063748,1.755561,1.017929,N
D01,020-000-033-111,6.3379E17,1.210887,2.363754,0.238894,P
D01,010-000-024-033,6.3379E17,2.845397,2.261602,0.595531,P
A05,020-000-032-221,6.3379E17,4.302022,1.821569,1.328044,N
D04,020-000-033-111,6.3379E17,2.610431,1.358662,1.358118,N
E02,010-000-030-096,6.3379E17,3.616371,1.64644,0.28278,N
B01,010-000-030-096,6.3379E17,3.642087,1.274858,0.23796,P
D03,020-000-033-111,6.3379E17,1.023305,2.457208,0.392143,P
C02,020-000-033-111,6.3379E17,4.512616,1.886519,0.763288,P
C01,020-000-033-111,6.3379E17,2.782187,1.597511,-0.071456,P
D03,020-000-033-111,6.3379E17,2.424184,1.725793,1.180578,N
E02,020-000-033-111,6.3379E17,0.958317,2.153376,0.320369,P
A05,020-000-033-111,6.3379E17,2.612295,0.914445,0.506447,P
A05,020-000-032-221,6.3379E17,3.311502,1.480936,0.877352,N
A05,010-000-030-096,6.3379E17,1.243361,2.047035,-0.022664,P
E03,020-000-033-111,6.3379E17,3.452345,2.072282,0.251341,P
D05,020-000-032-221,6.3379E17,3.13991,2.123752,0.829729,N
C02,020-000-033-111,6.3379E17,4.818746,2.120684,1.527976,N
C05,010-000-024-033,6.3379E17,2.90686,1.610771,0.384925,P
D04,020-000-032-221,6.3379E17,1.604232,2.546589,0.370032,P
B01,010-000-024-033,6.3379E17,2.281593,1.993042,0.353865,N
B04,020-000-033-111,6.3379E17,2.921679,1.227763,1.105934,N
B04,020-000-033-111,6.3379E17,2.150198,1.683347,1.364043,N
C03,020-000-033-111,6.3379E17,4.734597,1.572774,0.325355,P
A02,010-000-030-096,6.3379E17,3.114666,1.552587,0.581304,P
A02,020-000-033-111,6.3379E17,4.559959,0.850915,0.525701,P
D05,010-000-030-096,6.3379E17,2.303807,1.680757,0.079294,N
E02,020-000-032-221,6.3379E17,3.424388,2.087297,1.04745,N
D04,020-000-032-221,6.3379E17,4.094511,1.508711,0.276092,P
D05,010-000-030-096,6.3379E17,1.479093,1.016069,0.066169,P
D03,010-000-024-033,6.3379E17,2.775748,1.406673,0.199924,P
C05,020-000-033-111,6.3379E17,4.351317,1.706438,0.368309,P
B04,020-000-032-221,6.3379E17,1.762143,2.538365,0.549323,P
C02,010-000-030-096,6.3379E17,3.530305,1.978406,0.179906,P
D01,020-000-032-221,6.3379E17,3.859972,1.246061,0.272699,P
E02,010-000-024-033,6.3379E17,2.614066,2.506854,0.287164,P
B02,020-000-032-221,6.3379E17,2.238623,1.722706,0.822229,N
A04,020-000-032-221,6.3379E17,4.605964,1.044735,0.226085,P
E02,020-000-032-221,6.3379E17,4.238759,1.240647,0.027575,P
C04,010-000-024-033,6.3379E17,2.54732,2.309654,0.320575,P
D02,010-000-024-033,6.3379E17,2.531469,2.885214,0.763624,P
B04,010-000-024-033,6.3379E17,2.529602,2.760731,0.251416,P
B05,010-000-030-096,6.3379E17,2.720329,2.335986,0.547961,P
D02,020-000-033-111,6.3379E17,2.912385,0.986442,1.315962,N
